id,url,le_id,legislator,ad,name,county,gender,party,in_office,education,experience,image,created_at,updated_at,party_logo
1,http://vote.ly.g0v.tw/api/legislator_terms/2026/,2026,http://vote.ly.g0v.tw/api/legislator/1347/,8,張慶忠,新北市,男,中國國民黨,1,中華大學工學碩士\台北工專土木科\瑞芳高工\基隆一中初中部,立法委員\大學講師\國大代表\中和高中文教基金會董事長\台北縣政府技士\雙和扶輪社創社長\新北市雲林．彰化．屏東．嘉義．南投．台中．金門．馬祖同鄉會顧問\中和退伍軍人會長\中和二警友會主任\中和一警民防中隊長\後備憲兵新北市主委\義消總隊顧問\建築特考及格消防專技特考及格,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80054.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
2,http://vote.ly.g0v.tw/api/legislator_terms/2409/,2409,http://vote.ly.g0v.tw/api/legislator/1755/,8,曾巨威,全國不分區,男,中國國民黨,1,國立中興大學會計學學士\國立政治大學財政所碩士\美國德州大學企業管理碩士\美國奧克拉荷馬州立大學經濟學博士,中國科技大學財政稅務系講座教授\國立政治大學名譽教授\行政院賦稅改革委員會副召集人兼委員\行政院經濟建設委員會諮詢委員\工商時報主筆\經濟部油電價格諮詢委員會委員\財政部賦稅革新小組委員\臺北市政府訴願委員會委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80072.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
3,http://vote.ly.g0v.tw/api/legislator_terms/1230/,1230,http://vote.ly.g0v.tw/api/legislator/788/,8,林正二,平地原住民,男,親民黨,0,台東縣大王國小\省立台東中學\省立屏東師專\國立台灣師範大學教育學系畢業,國小教師\國中校長\全國特優教師「師鐸獎」\國大代表\台灣省議員\全國原住民十大傑出青年\第4、5、6、7屆立法委員\立法院教育及文化委員會召集人\台東縣棒球委員會主任委員\中華民國原住民跆拳道協會理事長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80027.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/6/66/Flag_of_People_First_Party.svg/125px-Flag_of_People_First_Party.svg.png
4,http://vote.ly.g0v.tw/api/legislator_terms/2403/,2403,http://vote.ly.g0v.tw/api/legislator/4/,8,許忠信,全國不分區,男,臺灣團結聯盟,0,台灣大學政治系國際關係組\政大法學碩士\英國劍橋大學法學博士,成大法律系教授\經濟部貿委會顧問\國際商會主任仲裁人\海德堡大學訪問學者\律師\空軍權保委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80056.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/TUS.png/125px-TUS.png
5,http://vote.ly.g0v.tw/api/legislator_terms/886/,886,http://vote.ly.g0v.tw/api/legislator/639/,8,許添財,臺南市,男,民主進步黨,1,中國文化大學經濟學系碩士、學士\台北市立成功高中\前麻豆曾文中學\渡拔國小,紐約社會研究新學院經濟學博士資格學科考試通過\美國羅格斯大學企管博士班\台南市長\立法委員\台灣健康城市聯盟創會理事長\台灣環球搜救協會創會理事長\文大副教授銀行系主任\立院民進黨團總召\立法院財政、預算召集委員\第14屆、第15屆(4-1)台南市長\第2、3、4、7屆立法委員\【國會研究室】\法律諮詢服務\律師：黃品欽\地址：台北市中山區林森北路138巷6號2樓\電話：02-2521-3393\【安平服務處】\與民有約：每週六 14:00-16:00 許添財委員\法律諮詢服務：\每週一 17:30-19:00 律師 謝凱傑 \每週五 17:30-18:30 律師 李孟仁\每週六 14:00-16:00 律師 陳建欽 \稅務諮詢服務：\每週二 14:00-16:00 秘書 洪正欽,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80057.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
6,http://vote.ly.g0v.tw/api/legislator_terms/1464/,1464,http://vote.ly.g0v.tw/api/legislator/892/,8,呂學樟,新竹市,男,中國國民黨,1,英國國立格萊摩根大學人力資源管理科學碩士,第5、6、7屆立法委員\立法院法制及程序委員會召委\國民黨立法院黨團書記長\第2、3屆國大代表\國民大會主席團主席及書記長\新竹市議員\明新科技大學兼任講師\世界呂氏宗親會理事長\世界客屬總會副理事長\新竹市青溪協會理事長\新竹觀護志工協進會理事長\英國卡飛利州政府人事處處長特助,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80018.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
7,http://vote.ly.g0v.tw/api/legislator_terms/2408/,2408,http://vote.ly.g0v.tw/api/legislator/1754/,8,陳鎮湘,全國不分區,男,中國國民黨,1,陸軍官校34期\陸軍指參學院63年班\陸軍指參學院戰術研究班第3期\戰爭學院兵學研究所72年班,軍團司令\金防部司令官\軍管部司令\陸軍總司令\國防大學校長,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80071.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
8,http://vote.ly.g0v.tw/api/legislator_terms/1527/,1527,http://vote.ly.g0v.tw/api/legislator/919/,8,孫大千,桃園縣,男,中國國民黨,1,美國俄亥俄州立大學工業材料科學與工程博士\美國俄亥俄州立大學國際關係碩士\國立臺灣大學化學工程學系學士,第5、6、7屆立法委員\立法院外交及僑務委員會召集委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80045.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
9,http://vote.ly.g0v.tw/api/legislator_terms/1086/,1086,http://vote.ly.g0v.tw/api/legislator/716/,8,林郁方,臺北市,男,中國國民黨,1,美國維吉尼亞大學國際政治學博士\淡江大學美國研究所碩士\淡江大學英文系學士\高雄中學\屏東美和中學,第3、5、6、7屆立法委員\立法院外交及國防委員會召集委員\淡江大學國際事務與戰略研究所所長\行政院國家建設班講座\三軍大學戰爭學院講座,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80031.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
10,http://vote.ly.g0v.tw/api/legislator_terms/2066/,2066,http://vote.ly.g0v.tw/api/legislator/1374/,8,管碧玲,高雄市,女,民主進步黨,1,國立台灣大學政治學博士,美國哈佛大學甘迺迪政府學院國家與國際安全高階行政專班結業\國立臺北大學公共行政暨政策系副教授\民進黨中央黨部政策中心主任\台灣教授協會秘書長\高雄市新聞處長\高雄市文化局長\第6、7、8屆立法委員\民進黨立院黨團幹事長、中常委\立法院教育及文化委員會召集委員,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80087.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
11,http://vote.ly.g0v.tw/api/legislator_terms/1332/,1332,http://vote.ly.g0v.tw/api/legislator/836/,8,陳超明,苗栗縣,男,中國國民黨,1,國立政治大學公共行政系畢業,第12、13屆縣議員\第10屆省議員\第4屆立法委員\總統府顧問\行政院顧問\前苗栗縣守望相助隊大隊長\社團顧問,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80066.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,http://attach.kmt.org.tw/200910/20091015163058.jpg
12,http://vote.ly.g0v.tw/api/legislator_terms/2415/,2415,http://vote.ly.g0v.tw/api/legislator/1761/,8,趙天麟,高雄市,男,民主進步黨,1,國立高雄應用科技大學機械與精密工程博士班(工管組)\國立中山大學公共政策碩士\私立世新大學口語傳播學系\私立真理大學(前淡專)企業管理科,第6、7屆高雄市議員\2015年 日本慶應大學法學部訪問研究員\2014年 美國國務院IVLP訪問學人\2014年 高雄市長選舉陳菊競選總部總幹事\2010年 陳菊市長競選總部發言人\2009年 蔡英文主席中央黨部發言人\2008年 謝長廷總統侯選人發言人\民進黨中央黨部青年部、文宣部主任\高雄市政府新聞處機要秘書\臺灣兒童及青少年健康聯盟委員\世界展望會南區志工大隊長及長期資助人\新文化工作隊隊長\高雄市棒球委員會顧問\高雄市拳擊委員會主委\高雄縣馬術委員會顧問\高雄市土木技師公會顧問\臺灣辨論學會顧問\高雄市義消總隊婦宣大隊苓雅分隊顧問\臺灣基督長老教會高雄中會青年部部長\高雄市府會愛走動團契副會長\高雄市三多長老教會執事\臺灣營造工程協會顧問\真理大學校友會副會長\高雄市新興高中家長會顧問\高雄市福康國小家長會顧問\高都資深青商會顧問\高雄市室內設計人員職業工會顧問,http://www.ly.gov.tw/upload/01_introduce/0103_leg/LGpicture/80088.jpg,2015-10-30 18:38:14,2015-11-04 05:05:50,https://upload.wikimedia.org/wikipedia/zh/thumb/c/c1/Emblem_of_Democratic_Progressive_Party_(new).svg/1024px-Emblem_of_Democratic_Progressive_Party_(new).svg.png
